INDEX,EN
PanelHeroSkin_ConvertItems,Convert Shard
PanelHeroSkin_GoToUse,USE
PanelHeroSkin_Get,Obtained {0} {1}
PanelHeroSkin_LockSuccess,Attire Unlocked
PanelHeroSkin_TimeOut,Trial Countdown
PanelHeroSkin_HasHero,Dweller Owned
PanelHeroSkin_BuySkin,Unlock Attire: {0}
PanelHeroSkin_Cost,Purchase Cost:{sp}
PanelAdventureMapNodes_EventFull,Complete!
PanelAdventureMapNodes_PayNotEnough,"Not enough resources, unable to complete the event!"
PanelReplenishResource_Title,Refill Resource
PanelReplenishResource_1a,Would you like to use?
PanelReplenishResource_1b,To Purchase
PanelReplenishResource_1c,?
PanelReplenishResourceMix_1a,Lack:
PanelReplenishResourceMix_2a,Confirm?
PanelReplenishResourceMix_2b,Redeem?
PanelReplenishResource_2,Vault will get this resource in {0}
PanelReplenishResource_Time,{0}h {1}m
PanelReplenishResource_TimeM,{0}m
PanelReplenishResource_3,Remaining:{sp}
PanelReplenishResource_ResLack,Not Enough Resources
PanelTrait_Weak,Race Nemesis:{sp}
PanelTrait_Immunology,Immune to Damage:{sp}
PanelTrait_None,None
PanelTrait_ImmunologyPhysicalAttack,Immune to Physical Attack
PanelTrait_ImmunologyEnergyAttack,Immune to Energy Attack
PanelTrait_ImmunologyRadiation,Immune to Radiation
PanelTrait_ImmunologyControl,Immune to Control
PanelTrait_RadiationReduce,Radiation -{0}%
PanelForcePointModeItem_Remains,{0}/{1}
PanelForcePointMode_Tips,"In each challenge mode, you will face enemies with powerful abilities. Select proper dwellers to counter them."
PanelForcePointMode_Openningdate,Available on {0}
PanelForcePointMode_Monday,Monday
PanelForcePointMode_Tuesday,Tuesday
PanelForcePointMode_Wednesday,Wednesday
PanelForcePointMode_Thursday,Thursday
PanelForcePointMode_Friday,Friday
PanelForcePointMode_Saturday,Saturday
PanelForcePointMode_Sunday,Sunday
PanelForcePointMode_Title,CRISIS CHALLENGE
PanelForcePointMode_NotOpen,"This mode is available on {0}, please wait."
PanelForcePointMode_NeedMainRoomLevel,Requires Lv.{0} Overseer's Office
PanelForcePointMode_NoBattleCount,No challenge attempts
PanelForcePointMode_NoMopUpCount,No sweep attempts
PanelDailyDifficultLevel_RECPower,Suggested Power
PanelDialyDifficultLevel_Reward,Reward
PanelDailyDifficultLevel_LeftTimes,REMAINING CHALLENGES:{sp}
PanelDailyDifficultLevel_Lock,Complete Previous Stage
PanelDialyDifficultLevel_Complete,Completed
PanelDailyDifficultLevel_Passed,Passed
PanelDailyDifficultLevel_Title,SELECT STAGE
PanelEnermyDetail_Title,ENEMY INFO
PanelEnermyDetail_Back,BACK
PanelEnermyDetail_RuneBag,Rune Bag
PanelEnermyDetailItem_Weakness,Nemesis:{sp}
PanelEnermyDetailItem_RaceAbility,Ability:{sp}
PanelEnermyDetailItem_Race,Race:{sp}
PanelEnermyDetailItem_HurtType,Damage Type:{sp}
PanelEnermyDetailItem_PhysicalAttack,Physical\nAttack
PanelEnermyDetailItem_EnergyAttack,Energy Attack
PanelBuyLevelChallengeCount_MopupFailed,Failed to Sweep!
PanelCommonConfirm_BuyTimes,Remaining Purchases: {0}/{1}
PanelCommonConfirm_BuyTimesForOneDay,Today's Remaining Purchases: {0}/{1}
PanelCommonConfirm_TextWarning,Purchases Ran Out
PanelCommonConfirm_TextWarningForOneDay,Purchases Ran Out Today
PanelCommonConfirm_ConfirmBuy,Confirm Purchase
PanelCommonConfirm_ExtraChances,Extra Purchases
PanelCommonConfirm_Free,Free
PanelCommonConfirm_RoomProductionLineDesc,"Are you sure you want to purchase 1 new production line? Be careful, the more you buy the more expensive the price."
PanelCommonConfirm_BuyBossBattleTimesDesc,"Are you sure you want to purchase {0} extra challenges? Be careful, the more you buy the more expensive the price."
PanelCommonConfirm_SimpleQuickBuyDesc,"Are you sure you want to purchase 1 extra Arena challenge? Be careful, the more you buy the more expensive the price."
PanelCommonConfirm_TowerBuyDesc,"Are you sure you want to purchase 1 extra Trinity Tower exploration? Be careful, the more you buy the more expensive the price."
PanelCommonConfirm_ExploreLevelBuyDesc,Are you sure you want to purchase 1 Massive Stage exploration?
PanelCommonConfirm_UnlockArea,Spend {0} to unlock this area?
PanelCommonConfirm_BuyProductLine,Purchase Production Line
PanelCommonConfirm_BuyChallengeChance,PURCHASE CHALLENGES
PanelCommonConfirm_BuyChallengeTimes,PURCHASE CHALLENGES
PanelCommonConfirm_BuyExploreChance,Purchase Explorations
PanelCommonConfirm_BuyGambleUseCola,Are you sure you want to purchase Lucky Merchant?
PanelCommonConfirm_BuyGambleTitle,BUY
PanelCommonConfirm_BuyMysteryMerchantUseCola,Are you sure you want to purchase?
PanelCommonConfirm_BuyTitle,BUY
PanelCommonConfirm_BuyUseCola,Are you sure you want to purchase?
PanelCommonConfirm_ColaNotEnough,Not enough Nuka-Cola
PanelChangeCloth_AllHeroInfo,ALL
PanelChangeCloth_AddHeroInfo,NEW
PanelChangeCloth_CanChangeHeroInfo,CHANGEABLE
PanelChangeCloth_NoHeros,NO ELIGIBLE DWELLERS
PanelChangeCloth_UnlockItem,ITEM UNLOCKED
PanelActivityPop_TodayNoTip,No More Hints Today
PanelReinforcementsLevelUp_Owned,Own:{sp}
PanelReinforcementsLevelUp_Donate,DONATE
PanelReinforcementsLevelUp_Level,Combat Level
PanelReinforcementsLevelUp_Progress,Donation Progress
PanelReinforcementsLevelUp_Gain,You Will Receive
PanelReinforcementsLevelUp_DonateSuccess,Donated!
PanelReinforcementsLevelUp_LevelUp,Reinforcements Combat Level reached Lv.{0}!
PanelReinforcementsLevelUp_Recruit,Request Reinforcements
PanelReinforcementsLevelUp_RecruitDesc,"Are you sure, you want to use Nuka-Cola to remove the cool down for Guild Reinforcements?"
PanelReinforcementsLevelUp_TitleName,UPGRADE REINFORCEMENTS
PanelGuildGVERescue_LeftTime,"You are in a truce, next Rescue Mission starts in{sp}"
PanelGuildGVERescue_Score,Last Result:{sp}
PanelGuildGVERescue_MyGuild,My Guild:{sp}
PanelGuildGVERescue_Hurt,Total Damage
PanelGuildGVERescue_Guild,Guild
PanelGuildGVERescue_Rank,Ranking
PanelGuildGVERescue_LeftTime2,Results Come Out in{sp}
PanelGuildGVEClearing_Clearing,Server Calculating...
PanelGuildGVEClearing_Waiting,Wait Time:{sp}
PanelGuildGVEClearing_Rank,{0}
PanelGuildGVEClearing_NotOnTopRank,"Sorry, your Guild is not ranked."
PanelGuildGVEClearing_OnTopRank,Congrats! Your Guild ranks {0} in the Rescue Mission!
PanelGuildGVEClearing_Continue,Continue
PanelGuildGveDispactch_DamageRank,DAMAGE RANKING
PanelGuildGveDispactch_Detail,MORE
PanelGuildGveDispactch_StartChallenge,START CHALLENGE
PanelGuildGVEDispactch_DamageReward,DAMAGE\nREWARD
PanelGuildGVEDispactch_DefeatReward,REWARD FOR\nDEFEAT
PanelGuildGVEDispactch_BossDataRefresh,Boss data refreshed!
PanelCartoon_Progress,Progress: {0}/{1}
PanelCartoon_LockLevel_PreLevel,"""{0}"" AVAILABLE AFTER COMPLETION"
PanelCartoon_LockLevel_StartTime,Available after {0}.
PanelCartoon_LockLevel_Task,"""{0}"" Quest available after completion."
PanelCartoon_BuyTiliTitle,PURCHASE HUBRIS READING COUPONS
PanelCartoon_Button_Task,QUEST
PanelCartoon_NotOpen,This super hero has not taken the stage yet. Coming soon!
PanelCartoonChapter_Power,Suggested Power <color=#61F03EFF>{0}</color>
PanelCartoonChapter_Pass,COMPLETED
PanelCartoonChapter_Story,STORY
PanelCartoonChapter_Free,FREE
PanelCartoonChapter_Challenge,CHALLENGE
PanelCartoonChapter_Review,RECAP
PanelCartoonChapter_ThisLifeChallenge,Nuniverse
PanelCartoonChapter_CartoonChallenge,Comics Challenge
PanelCartoonTask_Title,QUEST
PanelCartoonTask_UnComplete,"Quest incomplete, can not claim rewards."
PanelBuffDevice_Select,SELECT
PanelBuffDevice_Active,ACTIVATE
PanelBuffDevice_ActivedByEnemy,Activated for enemy
PanelBuffDevice_ActivedBuff,This buff is active.
PanelBuffDevice_ActivedNewBuff,You are activating buff.
PanelEnclaveRadar_Title,Enclave Radar
PanelEnclaveRadar_Tip1,"This radar locates a supply storage point. However, activating this device may bring Enclave soldiers to your doorstep."
PanelEnclaveRadar_Tip2,Locate the hidden treasure in the room with a chance to engage Enclave soldiers in battle.
PanelEnclaveRadar_Confirm,ACTIVATE
PanelEnclaveRadar_Cancel,CANCEL
PanelEnclaveRadar_TeamIsComming,The radar has alerted some Enclave soldiers.
PanelEnclaveRadar_DropTip,"The radar has marked the supply spot, please be careful with your search!"
PanelEnclaveRadar_AlreadyTake,This radar has had no response.
PanelHeroPropMultiChotomous_Title,Select Your Reward
PanelHeroPropMultiChotomous_Desc,Select a reward from below. Hold to view the reward info.
PanelHeroPropMultiChotomous_PlzSelecteHero,Please Select Your Reward
PanelAdventureRankMain_Title,Ranking
PanelAdventureRankMain_TabRank,Ranking
PanelAdventureRankMain_TabReward,Points Reward
PanelAdventureRankMain_TabRule,Reward Rules
PanelAdventureRankMainDoom_Title,Doom Sanctuary
PanelAdventureRankMainDoom_TabRank,Rankings 2
PanelAdventureRankMainDoom_TabReward,Crystal Reward
PanelAdventureRankMainDoom_TabRule,Reward Rules 2
PanelAdventureRank_Num,Points: {0}
PanelAdventureRank_NoRank,None
PanelFightDetailTips_EnemyPower,Enemy Power
PanelFightDetailTips_Item_Power,Floor {0} {1}
PanelAdventureRankRule_Desc,"1. The leaderboard is ranked based on total Conquest points earned by players in the server.\n2. Players can use Conquest points to redeem prizes. Points will not reduce to 0 while redeeming.\n3. When the event is over, all top 100 players on the Leaderboard will obtain memorial Avatar which will be issued via Mail after calculation."
PanelAdventureRankPointsReward_Points,Total Earned Points: {0}
PanelAdventureRankPointsReward_PointsLoop,Targeted Points: {0}
PanelAdventureRankPointsReward_Progress,{0}/{1}
PanelAdventureRankPointsReward_CanRecv,Claimable
PanelAdventureRankPointsReward_AlRecv,CLAIMED
PanelAdventureRankPointsReward_Desc,Leaderboard Top {1} Special Reward
PanelAdventureRankPointsReward_Tips,Leaderboard calculates when the event ends with rewards given out via Mail.
PanelAdventureRankPointsReward_PowerSpill,Excessive {0} will be lost. Continue to claim prize?
PanelAdventureRankPointsReward_PowerFull,"Full {0}, Reward Can Not be Claimed"
PanelAdventureRankPointsRewardDoom_Points,Obtained Sentinel's Crystal(s): {0}
PanelAdventureRankPointsRewardDoom_PointsLoop,Target received Points 2: {0}
PanelUserRename_Title,CHANGE NAME
PanelUserRename_Desc,Enter a new character name.
PanelUserRename_InputTips,Enter New Character Name
PanelUserRename_InvalidName,Illegal characters detected.
PanelUserRename_ConfirmRename,"Change name to ""{0}""?"
PanelUserRename_Success,Success!
PanelUserRename_Failed,Failed!
PanelUserRename_Modify,Enter a different name!
PanelVisitOtherGuildBuild_Visit,Today's Visits and Chances to get Resources: {0}/{1}
PanelForcePointShop_Tab1,BOSTON
PanelForcePointShop_Tab2,COMMONWEALTH
PanelForcePointShop_Tab3,BROTHERHOOD
PanelForcePointShop_Tab4,INSTITUTE
PanelForcePointShop_Tab5,WASTELAND
PanelForcePointShop_Title,EXCHANGE SHOP
PanelForcePointShop_Title_Mystery,TREASURE SHOP
PanelForcePointShop_Reflush,Exchange Shop Refreshes at 6:00 Every Day
PanelForcePointShop_Mystery,Treasure Shop Vanishes in {0}
PanelForcePointShop_LowRes,Not Enough Currency
PanelForcePointExploreList_Title,TREASURE SPOT LIST
PanelForcePointExploreList_Lock,Locked Treasure Spots
PanelForcePointExploreList_CanExplore,Hunt Squad not Dispatched
PanelForcePointExploreList_CanReward,Claim Hunt Reward
PanelForcePointExploreList_NeedPreScene,Please complete the previous stage!
PanelForcePointExploreList_Exploreing,Hunting
PanelForcePointExploreEnd_Title,Treasure Reward
PanelForcePointExploreEnd_Content,Found the follow treasure in {0}
PanelForcePointExploreEnd_ContentCritic,"Wah, while searching for {0}, you found treasure x{1}."
PanelForcePointExploreEnd_DoAgain,Hunt Again
PanelForcePointExploreEnd_MysteryShopAppear,The Mysterious Treasure Shop Appeared
PanelForcePointExploreEnd_MysteryShopDisappear,Treasure Shop Faded Away
PanelForcePointExploreEnd_ShopLock,LOCKED
PanelForcePointExploreEnd_ShopLockTip,Collecting treasure has a chance to open the Treasure Shop.
PanelForcePointExploreEnd_FailGetAll,No Hunt Reward to Claim
PanelForcePointExploreEnd_GetAll,CLAIM ALL
PanelForcePointExploreEnd_GetAllReward,Found the Following Treasure
PanelForcePointExplor_SearchButton,Hunt
PanelForcePointExplor_SearchingButton,End Hunt
PanelForcePointExplor_SearchingTime,Remaining Time:{sp}
PanelForcePointExplor_SearchTime,Hunt Time:{sp}
PanelForcePointExplor_SearchItem,Expected Treasure:{sp}
PanelForcePointExplor_Title,HUNTING SQUAD
PanelForcePointExplor_GetReward,Claim Reward
PanelForcePointExplor_DispatchTips,The rarity and rank of Dwellers you dispatch will affect the rarity and amount of the treasure reward they bring back.
PanelForcePointExplor_DispatchTitle,HUNTING SQUAD
PanelForcePointExplor_RewardTips,"Note: You can only dispatch Dwellers of specified squads to hunt for treasure.\nExpected treasure reward is determined by the basic reward of Treasure Spot, the hunt abilities of the Dwellers you dispatch and the level of Bomb Factory."
PanelForcePointExplor_EnergyAdd,Lv.{0} Bomb Factory Grants {1}% Bonus Earnings.
PanelForcePointMap_Title,MYSTERIOUS TREASURE
PanelForcePointMap_BattleHasWon,"This spot is completed, no need to repeat combat."
PanelForcePointMap_NeedRadarLv,Treasure Hunter Radio Lv.{0} to Unlock
PanelForcePointMap_ChallangeCount,Challenge number: {0} / {1}
PanelForcePointMap_ChallangeLackCount,Challenge times: <color=#ff0000> {0} </color> / {1}
PanelForcePointMap_OpenDate,Weekly <color=#FFF49EFF> {0} </color> Open
PanelForcePointCenter_Title,SECRET BASE
PanelForcePointCenter_NotBuild,Unbuilt
PanelForcePointUpgrade_CurrentLevel,Current Level:{sp}
PanelForcePointUpgrade_NextLevel,Next Level:{sp}
PanelForcePointUpgrade_Build,Build
PanelForcePointUpgrade_Upgrade,Upgrade
PanelForcePointUpgrade_Max,Max Level
PanelForcePointUpgrade_Build_Res,Requirements:{sp}
PanelForcePointUpgrade_Upgrade_Res,Upgrade Materials
PanelForcePointUpgrade_LevelMax,Max Level Reached
PanelForcePointUpgrade_Err_HallNotEnough,Requires Higher Level Roamer Lobby
PanelForcePointUpgrade_Err_OthersNotEnough,Conditions not Met
PanelForcePointUpgrade_Err_LowRes,Not Enough Resources
PanelForcePointUpgrade_Err_MaxLevel,Max Level Reached
PanelForcePointUpgrade_Success,{0} Reached Lv.{1}
PanelFTaskCenter_EasyDifficulty,Easy
PanelFTaskCenter_NormalDifficulty,Normal
PanelFTaskCenter_HardDifficulty,Medium
PanelFTaskCenter_MightmareDifficulty,Hard
PanelFTaskCenter_SurvivalDifficulty,Master
PanelFTaskCenter_LeftTimes,Challenges for all Quests:{sp}
PanelFTaskCenter_TaskRefreshtTitle,Refresh task
PanelFTaskCenter_TaskRefreshtContent,When you refresh the probability of obtaining rare bounty of task difficulty higher reward better \n whether to refresh the task?
PanelFTaskCenter_TaskLeftTime,After completion of {0}
PanelForceExploreMap2_NewTaskTip,Trigger <color=#FFAE00FF> Elite </color> bounty
PanelPuzzleActivity_NotEnough,Collect puzzle shards or use 10 pumpkin lanterns to activate this puzzle
PanelPuzzleActivity_Active,Use {0} pumpkin lanterns to activate this puzzle shard.
PanelPuzzleActivity_ExchangeFailed,Failed to Redeem!
PanelPuzzleActivity_GetRewardFailed,Failed to Claim!
PanelPuzzleActivity_ExchangeSuccess,Redeem Succeeded!
PanelGuildHeroMain_Title,REINFORCEMENTS UPGRADE
PanelGuildHeroFitting_tabname,Boost
PanelGuildHeroPressTip,Select one attachment above to boost
PanelBattleItem_RandomFail,Cthulhu: Failed to use combat item
PanelBattleItem_BattleItemRandomFail,Cthulhu: Combat item {0} lost
PanelForceTaskCenterRules_ExplainDesc,"1.Bounty quests refresh at 6:00 every day.\n2. Upgrade Quest Lobby to get more Bounty quests and a chance to accept rare quests.\n3. You can get extra rewards with a ""Bounty Hunter"" in your squad while challenging rare quests."
PanelForceTaskCenter_Title,BOUNTY QUEST
PanelForceTaskCenter_BountyHunter,Bounty Hunter
PanelForceTaskCenter_RecommondPower,Suggested Power
PanelCommonRecommondHeros_Tips,Extra reward is granted with the following dwellers deployed
PanelForceTaskCenter_NotEnoughCount,Not Enough Challenges
PanelForceTaskCenter_TaskDayCount,Collection number: {0} / {1}
PanelForceTaskCenterRules_ExplainDesc_v2,"When the number of accepting bounty missions will be refreshed daily at 6:00 \n2. Upgrade Task hall will enhance the probability of rare mission to the \n3. When rare challenge tasks, play queue with ""bounty hunter"" can get bonus"
PanelArenaEntry_Arena,<color=#CAA935FF>Prove yourself in the Arena\n and Win Rewards</color>
PanelArenaEntry_PeakArena,"<color=#CAA935FF>Friday</color>\n<size=18><color=#FFFFFFFF>19:00 - 22:00</color></size>\n<color=#CAA935FF>Saturday, Sunday </color>\n<size=18><color=#FFFFFFFF>12:00 -21:00</color></size>"
PanelArenaEntry_UnlockLevel,Available at Lv.{0}
PanelArenaEntry_Arena_An,<color=#74642AFF>Prove yourself in the Arena\n and Win Rewards</color>
PanelArenaEntry_PeakArena_An,"<color=#CAA935FF>Friday</color>\n<size=18><color=#FFFFFFFF>19:00 - 22:00</color></size>\n<color=#CAA935FF>Saturday, Sunday </color>\n<size=18><color=#FFFFFFFF>12:00 -21:00</color></size>"
PanelArenaEntry_WorldArena,Build 3 competitive teams.\nUse your strategy and fight it out!
PanelArenaEntry_DataError,Data error!
PanelPeakArenaMode_LadderOpenTime,This season will end on {0}/{1}
PanelPeakArenaMode_Unopen,Coming Soon
PanelPeakArenaMode_Title,ZENITH ARENA
PanelPeakArenaMode_GradingReward,TIER REWARD
PanelPeakArenaMode_SeasonReward,SEASON REWARD
PanelPeakArenaMode_Ranking,RANK
PanelPeakArenaMode_BattleReport,REPORT
PanelPeakArenaMode_Matching,FIND MATCH
PanelPeakArenaMode_HeroFormation,CREATE TEAM
PanelPeakArenaMode_FirstWin,Today's Ladder First Win
PanelPeakArenaMode_FirstWinReward,First Win Reward
PanelPeakArenaMode_LadderOpenTime2,Next Time:{sp}
PanelPeakArenaMode_OpenTimeForNextSeason,Next season starts on {0} {1}
PanelPeakArenaMode_WaitingNextSeason,Wating for The Next Season
PanelPeakArenaMode_SeasonCloseLeftTime,Season Ends in{sp}
PanelPeakArenaMode_TargetNum,{0}time
PanelPeakArenaMode_JoinNum,Number of Participants
PanelPeakArenaMode_ChallengeReward,Zenith Arena Challenge Reward
PanelPeakArenaSeasonReward_Title,Reward
PanelPeakArenaSeasonReward_Reward,Reward:{sp}
PanelPeakArenaSeasonReward_Number,{0}
PanelPeakArenaSeasonReward_Ranking,Rank:{sp}
PanelPeakArenaSeasonReward_Grading,Tier:{sp}
PanelPeakArenaSeasonReward_GetReward,CLAIM
PanelPeakArenaSeasonReward_HasRecieved,You have claimed the reward for the current season.
