INDEX,EN
Levels_Name_800613402,Magic Scent 8
Levels_Name_800613403,Mysterious Magic 8
Levels_Name_800613404,Reinforce Tablet 9
Levels_Name_800613501,Goblin's Guard Watch 3
Levels_Name_800613502,Deep in Dark 3
Levels_Name_800613503,Magic Scent 9
Levels_Name_800613504,Mysterious Magic 9
Levels_Name_800613505,Reinforce Tablet 9
Levels_Name_800611201,EXP Practice 01
Levels_Name_800611202,Search Ancient Coins 01
Levels_Name_800611203,Mine Ore 01
Levels_Name_800611204,EXP Practice 02
Levels_Name_800611205,EXP Practice 03
Levels_Name_800612201,EXP Practice 04
Levels_Name_800612202,Search Ancient Coins 02
Levels_Name_800612203,Mine Ore 02
Levels_Name_800612204,EXP Practice 05
Levels_Name_800612205,EXP Practice 06
Levels_Name_800613201,EXP Practice 07
Levels_Name_800613202,Search Ancient Coins 03
Levels_Name_800613203,Mine Ore 03
Levels_Name_800613204,EXP Practice 08
Levels_Name_800613205,EXP Practice 09
Levels_Name_800614101,Explore the Lair 01
Levels_Name_800614102,Explore the Lair 02
Levels_Name_800614103,Explore the Lair 03
Levels_Name_800614104,Explore the Lair 04
Levels_Name_800614105,Explore the Lair 05
Levels_Name_800614106,Explore the Lair 06
Levels_Name_800614107,Explore the Lair 07
Levels_Name_800614108,Explore the Lair 08
Levels_Name_800614109,Explore the Lair 09
Levels_Name_800614110,Explore the Lair 10
Levels_Name_800614111,Explore the Lair 11
Levels_Name_800614112,Explore the Lair 12
Levels_Name_800614113,Explore the Lair 13
Levels_Name_800614114,Explore the Lair 14
Levels_Name_800614115,Explore the Lair 15
Levels_Name_800614116,Explore the Lair 16
Levels_Name_800614117,Explore the Lair 17
Levels_Name_800614118,Explore the Lair 18
Levels_Name_800614119,Explore the Lair 19
Levels_Name_800614120,Explore the Lair 20
Levels_Name_800621101,Fight with Zombies
Levels_Name_800621102,Not a Trace
Levels_Name_800621103,Abnormality Appears
Levels_Name_800621104,Scums Everywhere
Levels_Name_800621105,Break the Cover
Levels_Name_800621106,Jackals of Same Tribe
Levels_Name_800621107,Trust crisis
Levels_Name_800621108,Explore Deep
Levels_Name_800622101,Magical Creation
Levels_Name_800622102,Stinky Pet
Levels_Name_800622103,Flourish and Thrive
Levels_Name_800622104,Constant Disturbance
Levels_Name_800622105,No Ending
Levels_Name_800622106,Seek the Realm
Levels_Name_800622107,Little Ice Cubes
Levels_Name_800622108,Formation Broken
Levels_Name_800623101,Undead Awaked
Levels_Name_800623102,Ghost Descended
Levels_Name_800623103,Zombies Rose
Levels_Name_800623104,Beautiful in Lifetime
Levels_Name_800623105,Guards in Front Hall
Levels_Name_800623106,Drastic Change in Nature
Levels_Name_800623107,Betrayer and Traitor
Levels_Name_800623108,The Occupation
Levels_Name_800621301,Magical Hideout 1
Levels_Name_800621302,Magical Hideout 2
Levels_Name_800621303,Magical Hideout 3
Levels_Name_800621401,Reinforce Tablet 1
Levels_Name_800621402,Reinforce Tablet 2
Levels_Name_800621403,Reinforce Tablet 3
Levels_Name_800621404,Reinforce Tablet 4
Levels_Name_800621501,Break the Hidden 1
Levels_Name_800621502,Break the Hidden 2
Levels_Name_800621503,Break the Hidden 3
Levels_Name_800621504,Break the Hidden 4
Levels_Name_800621505,Break the Hidden 5
Levels_Name_800622301,New Owners of Old Items 1
Levels_Name_800622302,New Owners of Old Items 2
Levels_Name_800622303,New Owners of Old Items 3
Levels_Name_800622401,Trolls and Little Ice Cubes 1
Levels_Name_800622402,Trolls and Little Ice Cubes 2
Levels_Name_800622403,Trolls and Little Ice Cubes 3
Levels_Name_800622404,Trolls and Little Ice Cubes 4
Levels_Name_800622501,Destroy Troll Lair 1
Levels_Name_800622502,Destroy Troll Lair 2
Levels_Name_800622503,Destroy Troll Lair 3
Levels_Name_800622504,Destroy Troll Lair 4
Levels_Name_800622505,Destroy Troll Lair 5
Levels_Name_800623301,The Way Home 1
Levels_Name_800623302,The Way Home 2
Levels_Name_800623303,The Way Home 3
Levels_Name_800623401,Undesirable Person 1
Levels_Name_800623402,Undesirable Person 2
Levels_Name_800623403,Undesirable Person 3
Levels_Name_800623404,Undesirable Person 4
Levels_Name_800623501,Misplaced Breath 1
Levels_Name_800623502,Misplaced Breath 2
Levels_Name_800623503,Misplaced Breath 3
Levels_Name_800623504,Misplaced Breath 4
Levels_Name_800623505,Misplaced Breath 5
Levels_Name_800621201,EXP Practice 01
Levels_Name_800621202,Search Ancient Coins 01
Levels_Name_800621203,Mine Ore 01
Levels_Name_800621204,EXP Practice 02
Levels_Name_800621205,EXP Practice 03
Levels_Name_800622201,EXP Practice 04
Levels_Name_800622202,Search Ancient Coins 02
Levels_Name_800622203,Mine Ore 02
Levels_Name_800622204,EXP Practice 05
Levels_Name_800622205,EXP Practice 06
Levels_Name_800623201,EXP Practice 07
Levels_Name_800623202,Search Ancient Coins 03
Levels_Name_800623203,Mine Ore 03
Levels_Name_800623204,EXP Practice 08
Levels_Name_800623205,EXP Practice 09
Levels_Name_800624101,Ancient Realm Exploration 01
Levels_Name_800624102,Ancient Realm Exploration 02
Levels_Name_800624103,Ancient Realm Exploration 03
Levels_Name_800624104,Ancient Realm Exploration 04
Levels_Name_800624105,Ancient Realm Exploration 05
Levels_Name_800624106,Ancient Realm Exploration 06
Levels_Name_800624107,Ancient Realm Exploration 07
Levels_Name_800624108,Ancient Realm Exploration 08
Levels_Name_800624109,Ancient Realm Exploration 09
Levels_Name_800624110,Ancient Realm Exploration 10
Levels_Name_800624111,Ancient Realm Exploration 11
Levels_Name_800624112,Ancient Realm Exploration 12
Levels_Name_800624113,Ancient Realm Exploration 13
Levels_Name_800624114,Ancient Realm Exploration 14
Levels_Name_800624115,Ancient Realm Exploration 15
Levels_Name_800624116,Ancient Realm Exploration 16
Levels_Name_800624117,Ancient Realm Exploration 17
Levels_Name_800624118,Ancient Realm Exploration 18
Levels_Name_800624119,Ancient Realm Exploration 19
Levels_Name_800624120,Ancient Realm Exploration 20
Levels_Name_800631101,Revisit the Old Place
Levels_Name_800631102,Wildness Growing
Levels_Name_800631103,Bridgehead Gas Station
Levels_Name_800631104,Gas Station Crisis
Levels_Name_800631105,Shadow by Lake
Levels_Name_800631106,Man of Another Way
Levels_Name_800631107,Bridge Crisis
Levels_Name_800631108,Explore Deep
Levels_Name_800632101,Strange Enemy
Levels_Name_800632102,Dead Streetlight
Levels_Name_800632103,The Hidden One
Levels_Name_800632104,The Second Letter
Levels_Name_800632105,Strange Guide
Levels_Name_800632106,Spooky Electric Wave Sound
Levels_Name_800632107,Meet the Beauty Again
Levels_Name_800632108,Fight Together
Levels_Name_800633101,Secret Trail by Town
Levels_Name_800633102,Pathetic Road Blocker
Levels_Name_800633103,Strange Message
Levels_Name_800633104,Traverse
Levels_Name_800633105,The Past Again
Levels_Name_800633106,Twisted Scene
Levels_Name_800633107,Non-existent Illusion
Levels_Name_800633108,Shadow of Cthulhu
Levels_Name_800631301,On-site Refit Plan 1
Levels_Name_800631302,On-site Refit Plan 2
Levels_Name_800631303,On-site Refit Plan 3
Levels_Name_800631401,Reinforcing Refit Plan 1
Levels_Name_800631402,Reinforcing Refit Plan 2
Levels_Name_800631403,Reinforcing Refit Plan 3
Levels_Name_800631404,Reinforcing Refit Plan 4
Levels_Name_800631501,Gear Reinforcing Plan 1
Levels_Name_800631502,Gear Reinforcing Plan 2
Levels_Name_800631503,Gear Reinforcing Plan 3
Levels_Name_800631504,Gear Reinforcing Plan 4
Levels_Name_800631505,Gear Reinforcing Plan 5
Levels_Name_800632301,Waste Recycle 1
Levels_Name_800632302,Waste Recycle 2
Levels_Name_800632303,Waste Recycle 3
Levels_Name_800632401,Abandoned Goodies 1
Levels_Name_800632402,Abandoned Goodies 2
Levels_Name_800632403,Abandoned Goodies 3
Levels_Name_800632404,Abandoned Goodies 4
Levels_Name_800632501,Destruct the Burial Site 1
Levels_Name_800632502,Destruct the Burial Site 2
Levels_Name_800632503,Destruct the Burial Site 3
Levels_Name_800632504,Destruct the Burial Site 4
Levels_Name_800632505,Destruct the Burial Site 5
Levels_Name_800633301,The Hidden Path 1
Levels_Name_800633302,The Hidden Path 2
Levels_Name_800633303,The Hidden Path 3
Levels_Name_800633401,Surprise 1
Levels_Name_800633402,Surprise 2
Levels_Name_800633403,Surprise 3
Levels_Name_800633404,Surprise 4
Levels_Name_800633501,Non-existent Useless Item 1
Levels_Name_800633502,Non-existent Useless Item 2
Levels_Name_800633503,Non-existent Useless Item 3
Levels_Name_800633504,Non-existent Useless Item 4
Levels_Name_800633505,Non-existent Useless Item 5
Levels_Name_800631201,EXP Up 01
Levels_Name_800631202,Search Coins 01
Levels_Name_800631203,Resource Mining 01
Levels_Name_800631204,EXP Up 02
Levels_Name_800631205,EXP Up 03
Levels_Name_800632201,EXP Up 04
Levels_Name_800632202,Search Coins 02
Levels_Name_800632203,Resource Mining 02
Levels_Name_800632204,EXP Up 05
Levels_Name_800632205,EXP Up 06
Levels_Name_800633201,EXP Up 07
Levels_Name_800633202,Search Coins 03
Levels_Name_800633203,Resource Mining 03
Levels_Name_800633204,EXP Up 08
Levels_Name_800633205,EXP Up 09
Levels_Name_800634101,"""Ghost Building"" Exploration 01"
Levels_Name_800634102,"""Ghost Building"" Exploration 02"
Levels_Name_800634103,"""Ghost Building"" Exploration 03"
Levels_Name_800634104,"""Ghost Building"" Exploration 04"
Levels_Name_800634105,"""Ghost Building"" Exploration 05"
Levels_Name_800634106,"""Ghost Building"" Exploration 06"
Levels_Name_800634107,"""Ghost Building"" Exploration 07"
Levels_Name_800634108,"""Ghost Building"" Exploration 08"
Levels_Name_800634109,"""Ghost Building"" Exploration 09"
Levels_Name_800634110,"""Ghost Building"" Exploration 10"
Levels_Name_800634111,"""Ghost Building"" Exploration 11"
Levels_Name_800634112,"""Ghost Building"" Exploration 12"
Levels_Name_800634113,"""Ghost Building"" Exploration 13"
Levels_Name_800634114,"""Ghost Building"" Exploration 14"
Levels_Name_800634115,"""Ghost Building"" Exploration 15"
Levels_Name_800634116,"""Ghost Building"" Exploration 16"
Levels_Name_800634117,"""Ghost Building"" Exploration 17"
Levels_Name_800634118,"""Ghost Building"" Exploration 18"
Levels_Name_800634119,"""Ghost Building"" Exploration 19"
Levels_Name_800634120,"""Ghost Building"" Exploration 20"
Levels_Name_800641101,Urdak Illusion 01
Levels_Name_800641102,Urdak Illusion 02
Levels_Name_800641103,Urdak Illusion 03
Levels_Name_800641104,Urdak Illusion 04
Levels_Name_800641105,Urdak Illusion 05
Levels_Name_800641106,Urdak Illusion 06
Levels_Name_800641107,Urdak Illusion 07
Levels_Name_800641108,Urdak Illusion 08
Levels_Name_800642101,Urdak Illusion 09
Levels_Name_800642102,Urdak Illusion 10
Levels_Name_800642103,Urdak Illusion 11
Levels_Name_800642104,Urdak Illusion 12
Levels_Name_800642105,Urdak Illusion 13
Levels_Name_800642106,Urdak Illusion 14
Levels_Name_800642107,Urdak Illusion 15
Levels_Name_800642108,Urdak Illusion 16
Levels_Name_800643101,Urdak Illusion 17
Levels_Name_800643102,Urdak Illusion 18
Levels_Name_800643103,Urdak Illusion 19
Levels_Name_800643104,Urdak Illusion 20
Levels_Name_800643105,Urdak Illusion 21
Levels_Name_800643106,Urdak Illusion 22
Levels_Name_800643107,Urdak Illusion 23
Levels_Name_800643108,Urdak Illusion 24
Levels_Name_800641301,Star Platform 01
Levels_Name_800641302,Star Platform 02
Levels_Name_800641303,Star Platform 03
Levels_Name_800641401,Maykr Starship 01
Levels_Name_800641402,Maykr Starship 02
Levels_Name_800641403,Maykr Starship 03
Levels_Name_800641404,Maykr Starship 04
Levels_Name_800641501,Astral Death Arena 01
Levels_Name_800641502,Astral Death Arena 02
Levels_Name_800641503,Astral Death Arena 03
Levels_Name_800641504,Astral Death Arena 04
Levels_Name_800641505,Astral Death Arena 05
Levels_Name_800642301,Find Clues 01
Levels_Name_800642302,Find Clues 02
Levels_Name_800642303,Find Clues 03
Levels_Name_800642401,Hell's Clues 01
Levels_Name_800642402,Hell's Clues 02
Levels_Name_800642403,Hell's Clues 03
Levels_Name_800642404,Hell's Clues 04
Levels_Name_800642501,Shadow Bridge 01
Levels_Name_800642502,Shadow Bridge 02
Levels_Name_800642503,Shadow Bridge 03
Levels_Name_800642504,Shadow Bridge 04
Levels_Name_800642505,Shadow Bridge 05
Levels_Name_800643301,Urdak Flagship 01
Levels_Name_800643302,Urdak Flagship 02
Levels_Name_800643303,Urdak Flagship 03
Levels_Name_800643401,Between Bridges 01
Levels_Name_800643402,Between Bridges 02
Levels_Name_800643403,Between Bridges 03
Levels_Name_800643404,Between Bridges 04
Levels_Name_800643501,Back to Hell 01
Levels_Name_800643502,Back to Hell 02
Levels_Name_800643503,Back to Hell 03
Levels_Name_800643504,Back to Hell 04
Levels_Name_800643505,Back to Hell 05
Levels_Name_800644101,Star Realm Ripatorium 01
Levels_Name_800644102,Star Realm Ripatorium 02
Levels_Name_800644103,Star Realm Ripatorium 03
Levels_Name_800644104,Star Realm Ripatorium 04
Levels_Name_800644105,Star Realm Ripatorium 05
Levels_Name_800644106,Star Realm Ripatorium 06
Levels_Name_800644107,Star Realm Ripatorium 07
Levels_Name_800644108,Star Realm Ripatorium 08
Levels_Name_800644109,Star Realm Ripatorium 09
Levels_Name_800644110,Star Realm Ripatorium 10
Levels_Name_800644111,Star Realm Ripatorium 11
Levels_Name_800644112,Star Realm Ripatorium 12
Levels_Name_800644113,Star Realm Ripatorium 13
Levels_Name_800644114,Star Realm Ripatorium 14
Levels_Name_800644115,Star Realm Ripatorium 15
Levels_Name_800644116,Star Realm Ripatorium 16
Levels_Name_800644117,Star Realm Ripatorium 17
